,Review #,Brand,Variety,Style,Country,Stars,Top Ten,Style_value,Style_label,Country_value,Country_label,Style_value_jitter,Country_value_jitter,label
740,1094,Amianda,Thin Noodles - Sesame Oil,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1,3.543179420665416,3.775878669346818,GOOD
741,1093,Amianda,Hakka Flat Noodles - Satay Sauce,Pack,Taiwan,4.5,,3.7004581151832467,1.0,3.665401785714286,1,3.471931853122552,3.5016187074944787,GOOD
742,1092,Amianda,Tachia Dried Noodles - Rou Zhou Meat Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.6224559021664313,3.5208306787117425,GOOD
743,1091,Amianda,Homely Dried Noodles - Original Flavor ,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1,3.6120204703785053,3.7096408798295797,GOOD
744,1090,Amianda,Dried Noodles - Spicy Sauerkraut,Pack,Taiwan,3.25,,3.7004581151832467,1.0,3.665401785714286,1,3.714174970670264,3.6606548960488468,GOOD
745,1089,Amianda,Hakka Flat Noodles - Fried Bean Sauce,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1,4.06988107686016,3.6463773237980575,GOOD
746,1088,Amianda,Tachia Dried Noodles - Peppery,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1,3.64560514064101,3.569504956935901,GOOD
747,1087,MyKuali,Penang White Curry Noodle,Pack,Malaysia,5,2014 #1,3.7004581151832467,1.0,4.154193548387097,1,3.8005885121691385,4.05734884252921,GOOD
748,1082,Indomie,Mi Goreng Cabe Ijo,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1,3.587941364124152,4.147672460551373,GOOD
749,1081,Deshome,Aloe Noodle Sesame Sauce,Pack,Taiwan,3.25,,3.7004581151832467,1.0,3.665401785714286,1,3.8399595123038823,3.631968706246784,GOOD
750,1080,Deshome,Black Eyed Beans Noodle Basil Sauce & Sesame Sauce,Pack,Taiwan,3.5,,3.7004581151832467,1.0,3.665401785714286,1,3.6025476985956617,3.5032816825039785,GOOD
751,1079,Deshome,Aloe Noodle Vegetable Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.698828859906401,3.5638109505153777,GOOD
752,1078,Deshome,Black Eyed Beans Noodle Spicy Soybean Sauce & Sesame Sauce,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1,3.6973798207592674,3.702636611783782,GOOD
753,1077,Deshome,Aloe Noodle Red Onion & Sesame Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.555022112778689,3.759170207061285,GOOD
754,1076,Deshome,Black Eyed Beans Noodle Vegetable Sauce & Sesame Sauce,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1,3.6986109828129865,3.5506678642223153,GOOD
755,1075,Deshome,Aloe Noodle With Basil Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.672842016620186,3.635285038624098,GOOD
756,1074,Deshome,Pollen Noodles Sesame Sauce & Soy Sauce,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1,3.802477171160334,3.663993870109276,GOOD
757,1073,Deshome,Black Eyed Bean Noodle Red Onion Sauce & Sesame Sauce,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1,3.681763255831961,3.6379105677794645,GOOD
758,1072,Deshome,Aloe Noodle With Spicy Soybean Sauce,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1,3.744709649739185,3.500558174508407,GOOD
759,1071,Nissin,Raoh Soy Sauce Taste,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1,3.682637619504521,4.070693875006987,GOOD
760,1070,HoMyeonDang,Premium Noodle House Pork & Seafood Flavor,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.819808355130255,3.9621965213562547,GOOD
761,1069,Nissin,Raoh Rich Miso Flavor,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.7598254259633768,3.944229163224394,GOOD
762,1068,Koka,Oriental Instant Noodles Stir Fried Noodles,Pack,Singapore,3.75,,3.7004581151832467,1.0,4.126146788990826,1,3.5866990064155857,3.9414858944367603,GOOD
763,1059,Mamee,Oriental Noodles Curry Flavour,Pack,Malaysia,3.25,,3.7004581151832467,1.0,4.154193548387097,1,3.713990267568296,4.0622308133231,GOOD
764,1058,A-Sha Dry Noodle,Dry Noodle Mandarin Noodle - Original Sauce,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1,3.8272159455905657,3.6023795369661524,GOOD
765,1057,A-Sha Dry Noodle,Dry Noodle Hakka Noodle - Spicy Sesame Oil Sauce,Pack,Taiwan,3.5,,3.7004581151832467,1.0,3.665401785714286,1,3.798864373231195,3.8085995850161036,GOOD
766,1056,A-Sha Dry Noodle,Dry Noodle Mandarin Noodle - Onion Oil Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.710913026942555,3.839408453150453,GOOD
767,1055,A-Sha Dry Noodle,Dry Noodle QQ Thin Noodle - BBQ Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.816526912316327,3.7004115751989923,GOOD
768,1054,A-Sha Dry Noodle,No. 10 Mandarin Noodle - Black Pepper Sauce,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1,3.80103971043578,3.57353779574966,GOOD
769,1053,A-Sha Dry Noodle,Dry Noodle Tainan Noodle - Sesame Sauce,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1,3.673353913572377,3.465371641240079,GOOD
770,1052,A-Sha Dry Noodle,Dry Noodle Hakka Noodle - Chili Sauce,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1,3.661299652848915,3.5883659288218173,GOOD
771,1051,Maruchan,Seimen Japanese Instant Ramen Noodles Soy Sauce Taste,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1,3.72196533339205,3.9036270580324985,GOOD
772,1050,Knorr,Japanese Pork Bone Flavour Quick Serve Macaroni,Pack,Hong Kong,3,,3.7004581151832467,1.0,3.8018248175182485,1,3.8086076281769645,3.8053308212816703,GOOD
773,1038,Itomen,Chanponmen,Pack,Japan,4.25,,3.7004581151832467,1.0,3.981605113636364,1,3.77763414177349,4.157623523393591,GOOD
774,1037,Emart,Dare You Habanero Jjamppong,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.889844923052665,3.7878684594829304,GOOD
775,1035,Wei Lih,Spicy Sichuan Flavor Instant Noodle,Bowl,Taiwan,3.5,,3.6706860706860707,1.0,3.665401785714286,1,3.8037418045783755,3.687980405833318,GOOD
776,1031,HoMyeonDang,Premium Noodle House Don Ramyun,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.780453635040647,3.6804365176534466,GOOD
777,1030,Samyang Foods,60 Ingredients Assorted Vegetable SK Version,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.704846798037224,3.669003018949428,GOOD
778,1029,Samyang Foods,Nagasaki Crab Jjampong,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1,3.611667799121223,3.6948468989134855,GOOD
779,1028,Samyang Foods,Buldalk Bokkeummyeon (Hot Fried Chicken Ramyun),Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.580282268689945,3.7493075335248593,GOOD
780,1027,Samyang Foods,Yukgaejang Beef Ramyun,Bowl,South Korea,4,,3.6706860706860707,1.0,3.7905537459283383,1,3.741593913615019,3.739478295410186,GOOD
781,1026,Samyang Foods,Bajirak Kalgugsu,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.795974718719219,3.7825169529163594,GOOD
782,1025,Samyang Foods,Hot Chacharoni,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.5550769415440246,3.7140772512826077,GOOD
783,1024,HoMyeonDang,Premium Noodle House Tofu Fried Noodle,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.710424060736593,3.675789988537993,GOOD
784,1023,Samyang Foods,Samyang Ramyun,Pack,South Korea,4.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.698476454450478,3.5660322755777543,GOOD
785,1022,HoMyeonDang,Premuim Noodle House Crab Jjampong,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1,3.722130750891289,3.875530176778207,GOOD
786,1021,Samyang Foods,Beef Flavor Ramyun (SK Version),Pack,South Korea,4.25,,3.7004581151832467,1.0,3.7905537459283383,1,3.6161205352858046,3.74919421063657,GOOD
787,1020,Samyang Foods,Nagasaki Jjampong,Bowl,South Korea,4.75,,3.6706860706860707,1.0,3.7905537459283383,1,3.632090183557232,3.702356035552164,GOOD
788,1019,Samyang Foods,Kimchi Ramyun (SK Version),Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.822763317711589,3.9407876983625525,GOOD
789,1018,Samyang Foods,Ganjjampong,Pack,South Korea,4.25,,3.7004581151832467,1.0,3.7905537459283383,1,3.6132839521423574,3.674207091588893,GOOD
790,1017,Samyang Foods,Sutah (SK Version),Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.725230676203977,3.7770058823380883,GOOD
791,1014,Nissin,King Spa Oh Peperoncino Spaghetti (日清生タイプSpa王 ペペロンチーノ),Bowl,Japan,4.25,,3.6706860706860707,1.0,3.981605113636364,1,3.6917763087828743,4.111264149048417,GOOD
792,1008,Ottogi,Sesame Flavor Noodle Bowl,Bowl,South Korea,3.5,,3.6706860706860707,1.0,3.7905537459283383,1,3.639601828177565,3.8140089219895437,GOOD
793,1007,Nissin,Demae Ramen Sesame Oil Flavour Noodles With Soup Base,Bowl,Hong Kong,4.5,,3.6706860706860707,1.0,3.8018248175182485,1,3.6400369395183882,3.7811887039617247,GOOD
794,1001,Paldo,ДОШИРАК (Dosirac) Beef Flavor,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.779123109305126,3.699378422100094,GOOD
795,997,Sakurai Foods,Miso Stew Instant Udon (Winter),Pack,Japan,4.25,,3.7004581151832467,1.0,3.981605113636364,1,3.78058214409324,4.023277327538381,GOOD
796,992,Prima Taste,Singapore Laksa La Mian,Pack,Singapore,5,2013 #1,3.7004581151832467,1.0,4.126146788990826,1,3.8263452066023063,4.29875502093986,GOOD
797,991,Prima Taste,Singapore Curry La Mian,Pack,Singapore,5,2013 #2,3.7004581151832467,1.0,4.126146788990826,1,3.6501676303443267,4.109969563252528,GOOD
798,989,GS25,Gonghwachun Jjamppong,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.7297846865458464,3.7365190844036498,GOOD
799,986,Paldo,Jong-Gah-Jip Kimchi Ramen,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.5462412130922782,3.825284064087859,GOOD
800,976,Nissin,Donbei Tensoba,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1,3.7815653181192816,4.1026707637169855,GOOD
801,975,Ottogi,Spaghetti Ramen,Bowl,South Korea,4.5,,3.6706860706860707,1.0,3.7905537459283383,1,3.629439859370119,3.873451098887947,GOOD
802,964,Nissin,Raoh Backfat Rich Soy Sauce Flavor,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.941071531161829,3.9992518912156334,GOOD
803,959,Sakurai Foods,ARCHE Naturküche Ramen Mit Ingwer,Pack,Japan,3.25,,3.7004581151832467,1.0,3.981605113636364,1,3.7470263634215137,4.164156202451561,GOOD
804,958,Sakurai Foods,Soy Sauce Ramen,Bowl,Japan,4.25,,3.6706860706860707,1.0,3.981605113636364,1,3.8620065697459363,3.917711847342067,GOOD
805,957,Sakurai Foods,100% Vegetarian Soy Sauce Flavor,Pack,Japan,4.25,,3.7004581151832467,1.0,3.981605113636364,1,3.7169615087664543,3.9531725230617543,GOOD
806,956,Sakurai Foods,Sesame Noodles,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1,3.672541469171895,3.945128868568647,GOOD
807,955,Sakurai Foods,Miso Ramen,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1,3.7353057807121446,3.866103923825742,GOOD
808,954,Sakurai Foods,ARCHE Naturküche Japanische Nudelsuppe,Pack,Japan,3.25,,3.7004581151832467,1.0,3.981605113636364,1,3.699316677629365,3.8306890895194203,GOOD
809,953,Sakurai Foods,Soy Sauce Ramen,Pack,Japan,4.75,,3.7004581151832467,1.0,3.981605113636364,1,3.737934832880804,4.005348026477753,GOOD
810,932,Paldo,Namja Ramen (USA version),Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1,3.7567774585643834,3.763897578636921,GOOD
811,927,Paldo,Kokomen Spicy Chicken,Bowl,South Korea,4.75,,3.6706860706860707,1.0,3.7905537459283383,1,3.7565832162950974,3.6647777807641155,GOOD
812,926,Ibumie,VegeMee Vegetarian Flavour,Pack,Malaysia,2.75,,3.7004581151832467,1.0,4.154193548387097,1,3.6244324725521193,4.17670209689663,GOOD
813,925,Emart,Dare You! Habanero Ramen,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.6332445355614595,3.833289719424182,GOOD
814,923,Ibumie,LadMee Hot Pepper,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1,3.8046236521689565,4.150373574673712,GOOD
815,921,Ottogi,Jjajang Bokki,Bowl,South Korea,3.5,,3.6706860706860707,1.0,3.7905537459283383,1,3.89112090038477,3.7110692678888264,GOOD
816,916,Goku Uma,Seafood Flavor Japanese Noodles,Bowl,Japan,4.25,,3.6706860706860707,1.0,3.981605113636364,1,3.660042773524099,4.010516840677929,GOOD
817,914,Nissin,Ramen Shop Sapporo Miso,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1,3.8447592786933633,3.9613947303182506,GOOD
818,910,Paldo,Namja Ramyun,Bowl,South Korea,4.25,"
",3.6706860706860707,1.0,3.7905537459283383,1,3.5726676647970037,3.9273976467726928,GOOD
819,909,Indomie,Kriuuk Bawang,Pack,Indonesia,4.25,,3.7004581151832467,1.0,4.067460317460317,1,3.8801294358166705,3.9469615541629004,GOOD
820,906,Daddy,Kari 365 Curry Flavour,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1,3.598631921609889,4.075072435477845,GOOD
821,901,Sarimi,Rasa Ayam Bawang,Pack,Indonesia,3.5,,3.7004581151832467,1.0,4.067460317460317,1,3.6692982170412867,4.161983982777571,GOOD
822,899,FMF,Chow Tomato ,Pack,Fiji,4.25,,3.7004581151832467,1.0,3.875,1,3.761060613318368,3.7740740157627566,GOOD
823,897,FMF,Chow Masala,Pack,Fiji,4,,3.7004581151832467,1.0,3.875,1,3.6691344212351056,3.7156717820860448,GOOD
824,895,SuperMi,Sedaaap Mi Goreng,Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1,3.7437240203133886,4.130952544768613,GOOD
825,893,Paldo,Bowl Noodle Shrimp Flavor,Bowl,South Korea,3.25,,3.6706860706860707,1.0,3.7905537459283383,1,3.616878718446365,3.78903040013906,GOOD
826,892,ABC,Selera Pedas Hot Tomato Soup Flavor,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1,3.835135233014911,4.147331958559091,GOOD
827,882,SuperMi,GoBang,Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1,3.559312194383676,3.8788031974127564,GOOD
828,879,Song Hak,Rice Topokki,Bowl,South Korea,5,,3.6706860706860707,1.0,3.7905537459283383,1,3.6961007658899776,3.756107237408024,GOOD
829,876,Sarimi,Soto Koya Pedasss,Pack,Indonesia,3.25,,3.7004581151832467,1.0,4.067460317460317,1,3.582335814446963,4.083383422701032,GOOD
830,874,Fuji Mengyo,Nabeyaki Udon,Bowl,Japan,3.5,,3.6706860706860707,1.0,3.981605113636364,1,3.6456483050178505,3.9424166144951833,GOOD
831,870,SuperMi,Mi Keriting Rasa Ayam Bawang,Pack,Indonesia,3.75,,3.7004581151832467,1.0,4.067460317460317,1,3.7671544431434634,4.071109932779321,GOOD
832,868,CJ CheilJedang,Katsuobushi Udon,Bowl,South Korea,3.75,,3.6706860706860707,1.0,3.7905537459283383,1,3.591650796897872,3.687100925859857,GOOD
833,867,Indomie,Rasa Coto Makassar,Pack,Indonesia,4,,3.7004581151832467,1.0,4.067460317460317,1,3.8903589307586084,4.013724891091299,GOOD
834,864,Unif / Tung-I,Chinese Spices Tong Tsai Bean Vermicelli,Pack,Taiwan,3.5,,3.7004581151832467,1.0,3.665401785714286,1,3.6518550878596927,3.7954535811987133,GOOD
835,863,Indomie,Special Fried Curly Noodle (Local),Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1,3.785131474068584,4.146818850361308,GOOD
836,858,Indomie,Rasa Mi Cakalang,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1,3.861637666678969,4.1094491682533185,GOOD
837,857,Sempio,Seafood Vermicelli Anchovy,Bowl,South Korea,4.25,,3.6706860706860707,1.0,3.7905537459283383,1,3.515623687173093,3.820379822479213,GOOD
838,853,Dongwon,RaUdong Unfried Noodle With Kimchi,Bowl,South Korea,4.5,,3.6706860706860707,1.0,3.7905537459283383,1,3.7180827296397974,3.77781219307879,GOOD
839,852,SuperMi,Sedaaap Mi Kuah Rasa Kari Ayam,Pack,Indonesia,4,,3.7004581151832467,1.0,4.067460317460317,1,3.5549577157933006,4.1184723474618,GOOD
840,847,Itomen,Sansai Soba Edible Wld Plant,Bowl,Japan,3.25,,3.6706860706860707,1.0,3.981605113636364,1,3.7005578033372357,3.9194757146709263,GOOD
841,845,Nongshim,Doong Ji Cold Noodle Chilled Broth,Pack,South Korea,4.25,,3.7004581151832467,1.0,3.7905537459283383,1,3.771243737591108,3.8054677796043195,GOOD
842,844,Maggi,2 Minute Noodles Perencah Asam Laksa,Pack,Malaysia,4,,3.7004581151832467,1.0,4.154193548387097,1,3.5808646678483025,4.2591011815283935,GOOD
843,841,Nongshim,Chapagetti (South Korean),Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.6340325323507097,3.7206712368398462,GOOD
844,838,Sarimi,Soto Koya Gurih,Pack,Indonesia,4,,3.7004581151832467,1.0,4.067460317460317,1,3.5982584056235964,4.220205065486207,GOOD
845,834,Indomie,Mi Goreng Kriuuk Pedas,Pack,Indonesia,3.75,,3.7004581151832467,1.0,4.067460317460317,1,3.720555471157251,4.11621703994941,GOOD
846,829,Paldo,Kko Kko Myun King Cup,Bowl,South Korea,4.75,,3.6706860706860707,1.0,3.7905537459283383,1,3.4942932282348487,3.8182516099381627,GOOD
847,828,Paldo,Seolleongtangmyeon,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.8328810975173866,3.8076006146338384,GOOD
848,827,Paldo,Rabokki,Pack,South Korea,4.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.775134841180666,3.793608908102037,GOOD
849,826,Paldo,Namja,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1,3.756527268947078,3.790156166680503,GOOD
850,824,Paldo,Bibim Men Cucumber,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1,3.6663597019809013,3.920181247555905,GOOD
851,823,Paldo,Kokomen Spicy Chicken,Pack,South Korea,5,2013 #9,3.7004581151832467,1.0,3.7905537459283383,1,3.7839289817276662,3.8644947314825506,GOOD
852,822,Paldo,Speed King Bowl (Prototype),Bowl,South Korea,3.5,,3.6706860706860707,1.0,3.7905537459283383,1,3.8119074028193243,3.8626646103110547,GOOD
853,819,Maruchan,Tempura Soba,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1,3.8338102746258444,4.078299759811402,GOOD
854,818,SuperMi,Sedaaap Mi Kuah Rasa Soto,Pack,Indonesia,4,,3.7004581151832467,1.0,4.067460317460317,1,3.709709066077705,4.170734803303048,GOOD
855,817,Souper,Bowl Ramen Shrimp,Bowl,Taiwan,3.75,,3.6706860706860707,1.0,3.665401785714286,1,3.5486036630449447,3.581700612415633,GOOD
856,814,Indomie,Beef,Pack,Indonesia,3.5,,3.7004581151832467,1.0,4.067460317460317,1,3.6057149872168117,4.026678266429721,GOOD
857,810,ABC,Selera Pedas Mi Goreng Hot Chicken Lemon,Pack,Indonesia,4.25,,3.7004581151832467,1.0,4.067460317460317,1,3.653005932104371,4.118827108093479,GOOD
858,809,Nongshim,Neoguri Mild (South Korea),Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.585120329341513,3.7773903976551564,GOOD
859,807,SuperMi,Super Rasa Ayam Bawang,Pack,Indonesia,4,,3.7004581151832467,1.0,4.067460317460317,1,3.7787257439872457,3.9242448712880975,GOOD
860,806,Ohsung,Hot Spicy Bowl With Soy Peptide,Bowl,South Korea,3.5,,3.6706860706860707,1.0,3.7905537459283383,1,3.618741589477625,3.7565440411751734,GOOD
861,805,Acecook,Super Big Ramen Soy Sauce,Bowl,Japan,1.25,,3.6706860706860707,1.0,3.981605113636364,1,3.7801580933030463,3.952057892502596,GOOD
862,802,Sarimi,Isi 2 Mi Goreng Rasa Ayam Kecap,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1,3.7735611621974696,4.115542536380142,GOOD
863,794,Sarimi,Soto Koya Jeruk Nipis,Pack,Indonesia,4.75,,3.7004581151832467,1.0,4.067460317460317,1,3.8584317087867834,4.134238099088508,GOOD
864,791,Acecook,Super Big Ramen Tonkotsu,Bowl,Japan,1,,3.6706860706860707,1.0,3.981605113636364,1,3.831867062458689,3.9924854041083004,GOOD
865,789,SuperMi,GoKar,Pack,Indonesia,4,,3.7004581151832467,1.0,4.067460317460317,1,3.766224036242425,4.393067080130772,GOOD
866,788,Uni-President,100 Beef With Sauerkraut,Pack,Taiwan,4.75,,3.7004581151832467,1.0,3.665401785714286,1,3.6984596465444577,3.531426499273048,GOOD
867,787,Emart,Ramen E Ramen White Broth,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1,3.7970534397800377,3.7053007028447214,GOOD
868,785,Sarimi,Isi 2 Rasa Soto,Pack,Indonesia,3.5,,3.7004581151832467,1.0,4.067460317460317,1,3.6605548433784376,4.108693531944767,GOOD
869,780,Ottogi,Jin Ramen (Mild) (Import),Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.5198414801096556,3.803383454005069,GOOD
870,779,Indomie,Mi Goreng Kriuuk Ayam,Pack,Indonesia,3.75,,3.7004581151832467,1.0,4.067460317460317,1,3.5874965609580625,4.182486286450331,GOOD
871,776,Sarimi,Isi 2 Rasa Kari spesial,Pack,Indonesia,3.75,,3.7004581151832467,1.0,4.067460317460317,1,3.6714610140795667,4.101087636987319,GOOD
872,774,Indomie,Rasa Sup Sayuran Vegan,Pack,Indonesia,2.25,,3.7004581151832467,1.0,4.067460317460317,1,3.76939151906574,4.1815818920036385,GOOD
873,771,Mi Sedaap,Mi Kuah Rasa Ayam Bawang,Pack,Indonesia,4,,3.7004581151832467,1.0,4.067460317460317,1,3.5554173406702705,4.118312978499329,GOOD
874,770,Kailo,Chicken,Pack,Hong Kong,3.5,,3.7004581151832467,1.0,3.8018248175182485,1,3.6945730511214028,3.64416312571072,GOOD
875,765,Super Bihun,Kuah Rice Noodles,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1,3.8554823501278337,4.066061163645601,GOOD
876,764,Sempio,Seafood Noodle Cup,Bowl,South Korea,3.5,,3.6706860706860707,1.0,3.7905537459283383,1,3.715345589670441,3.7380190833328903,GOOD
877,762,Long Kow,Kimchi Pickle Bean Vermicelli,Pack,Taiwan,1.5,,3.7004581151832467,1.0,3.665401785714286,1,3.721024065469811,3.5989423172280772,GOOD
878,757,Indomie,Mi Goreng Vegan,Pack,Indonesia,4.25,,3.7004581151832467,1.0,4.067460317460317,1,3.6004693029666197,4.05549298754285,GOOD
879,756,Daikoku,Bikkuchigekara Big Chige,Bowl,Japan,3.75,,3.6706860706860707,1.0,3.981605113636364,1,3.607813971062711,3.8740531603530366,GOOD
880,755,Nongshim,Udon ,Bowl,South Korea,4.25,,3.6706860706860707,1.0,3.7905537459283383,1,3.8268746164304264,3.9147984089633487,GOOD
881,753,Nongshim,Soba,Pack,South Korea,4.25,,3.7004581151832467,1.0,3.7905537459283383,1,3.657398857552429,3.813297872267833,GOOD
882,745,Nongshim,Jinjja Jinjja,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1,3.5907799983639435,3.8272125922308615,GOOD
883,741,Wei Lih,Good Good Eat Super Ramen Vegetable,Pack,Taiwan,2.75,,3.7004581151832467,1.0,3.665401785714286,1,3.7491451339307935,3.618820563156007,GOOD
884,740,Indomie,Mi Goreng Sate (Local),Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1,3.5600252116747075,3.98943415965056,GOOD
885,738,Nissin,U.F.O. Yakiosoba,Bowl,Japan,3.75,,3.6706860706860707,1.0,3.981605113636364,1,3.7711973244276495,4.046907572964487,GOOD
886,735,Ottogi,Odongtong Myon Seafood,Bowl,South Korea,2.75,,3.6706860706860707,1.0,3.7905537459283383,1,3.824410833742299,3.8032749716680216,GOOD
887,734,Indomie,Mi Goreng Rasa Ayam Panggang Jumbo (Local),Pack,Indonesia,5,"
",3.7004581151832467,1.0,4.067460317460317,1,3.882267464087036,3.984373543962213,GOOD
888,733,Indomie,Rasa Soto Betawi,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1,3.9006741835306684,3.929174174240515,GOOD
889,732,Indomie,Curly Noodle With Chicken Chilli Paddi,Pack,Indonesia,4.25,,3.7004581151832467,1.0,4.067460317460317,1,3.7706080212174125,4.134905303925277,GOOD
890,731,Indomie,Rasa Mi Kocok Bandung,Pack,Indonesia,3.25,,3.7004581151832467,1.0,4.067460317460317,1,3.7466393404429317,3.9938167083813605,GOOD
891,730,Indomie,Rasa Soto Banjar Limau Kulit,Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1,3.791977940587649,3.987490914952967,GOOD
892,729,Indomie,Mi Goreng Jumbo Beef,Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1,3.8851379723037534,4.3139866754619165,GOOD
893,728,Indomie,Rasa Kari Ayam Medan,Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1,4.000838066893961,4.030479428718854,GOOD
894,727,Indomie,Rasa Empal Gentong,Pack,Indonesia,4,,3.7004581151832467,1.0,4.067460317460317,1,3.6322907071434662,4.096394386394862,GOOD
895,726,Indomie,Mi Goreng Cakalang,Pack,Indonesia,4,,3.7004581151832467,1.0,4.067460317460317,1,3.6928745774578804,4.145062687185888,GOOD
896,724,Indomie,Curly Noodle With Laksa Chilli,Pack,Indonesia,3.5,,3.7004581151832467,1.0,4.067460317460317,1,3.5712229490840937,3.966458211434796,GOOD
897,723,Indomie,Mi Goreng Barbecue Chicken,Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1,3.630081593318383,4.1151154071605065,GOOD
898,722,Yamamoto,Seafood Ramen,Bowl,Japan,3.5,,3.6706860706860707,1.0,3.981605113636364,1,3.750149918852534,3.950226223189899,GOOD
899,718,Ottogi,Kiss Myon,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.860173842276774,3.8157743726838085,GOOD
900,715,Indomie,Mi Goreng Rendang (Import),Pack,Indonesia,5,2013 #3,3.7004581151832467,1.0,4.067460317460317,1,3.705503694554448,4.048219261340853,GOOD
